user_id,movies,rating
98,7451,3.5
98,5444,4.5
98,7153,1.5
98,6863,4.0
98,5618,4.0
98,4995,4.0
98,4306,5.0
98,3114,4.5
98,364,3.0
98,4226,4.0
98,2324,4.0
98,904,5.0
98,47099,5.0
98,72378,3.0
98,79132,4.0
98,74458,5.0
98,1704,4.0
98,1270,3.0
98,1258,5.0
98,1240,1.0
98,1219,5.0
98,1214,4.5
98,1197,5.0
98,608,4.0
98,593,4.5
98,356,5.0
98,1,4.5
98,109487,5.0
98,63992,2.0
98,8961,5.0
98,81847,4.5
98,72641,3.5
98,56775,4.0
98,5299,3.5
98,4016,4.5
98,1333,3.0
98,122918,4.0
98,116797,5.0
98,74789,2.0
98,66934,4.0
98,81845,5.0
98,59615,1.5
98,56757,3.0
98,46578,5.0
98,38038,5.0
98,60040,4.0
98,1207,4.0
98,88163,5.0
98,1036,5.0
98,97938,4.0
98,858,3.0
98,3499,4.5
98,4720,5.0
98,88810,4.0
98,104841,4.5
98,112852,3.0
98,122904,3.5
98,134130,4.5
98,134853,2.0
98,1193,4.5
98,50872,5.0
99,413,3.0
99,227,3.0
99,420,2.0
99,555,4.0
99,339,5.0
99,434,3.0
99,337,5.0
99,315,3.0
99,435,2.0
99,196,2.0
99,153,5.0
99,292,5.0
99,293,5.0
99,231,5.0
99,296,5.0
99,316,2.0
99,333,5.0
99,349,5.0
99,592,4.0
99,318,5.0
99,588,5.0
99,150,5.0
99,253,4.0
99,266,4.0
99,344,5.0
99,380,5.0
99,10,4.0
99,163,5.0
99,145,4.0
99,22,4.0
99,282,4.0
99,276,4.0
99,256,4.0
99,252,5.0
99,225,5.0
99,236,5.0
99,288,3.0
99,168,5.0
99,165,5.0
99,161,3.0
99,160,2.0
99,204,1.0
100,1407,4.0
100,2248,3.5
100,2245,4.5
100,2108,3.5
100,1380,4.0
100,555,4.0
100,933,4.0
100,2706,3.5
100,1961,3.5
100,1059,4.0
100,2396,4.5
100,4571,3.0
100,1680,4.5
100,1257,3.5
100,2423,5.0
100,1035,4.0
100,2539,4.0
100,2125,4.5
100,1091,4.5
100,1299,3.5
100,1912,4.5
100,916,4.5
100,5810,4.0
100,2496,4.0
100,3098,4.0
100,5299,3.5
100,5013,3.0
100,4161,4.5
100,3536,4.0
100,2804,3.5
100,2710,2.0
100,1393,4.5
100,3499,2.0
100,62,4.0
100,3717,4.0
100,497,4.0
100,508,4.0
100,587,4.0
100,838,4.5
100,1101,5.0
100,1246,4.5
100,377,4.0
100,1784,3.5
100,4643,4.0
100,4995,4.0
100,5989,4.5
100,8636,4.5
100,1958,5.0
100,1037,2.0
100,2671,4.5
100,3753,4.5
100,237,4.0
100,104,3.5
100,1639,3.5
100,2100,3.5
100,8529,4.0
100,6377,4.0
100,5620,5.0
100,1307,4.5
100,168,4.5
100,1028,4.5
100,597,4.5
100,11,4.0
100,16,4.5
100,17,4.5
100,19,1.0
100,95,4.5
100,1674,3.0
100,266,4.0
100,296,3.5
100,4308,4.5
100,1517,4.0
100,1500,4.5
100,1278,4.5
100,1270,4.0
100,1265,3.5
100,1220,3.0
100,1213,3.5
100,1197,3.5
100,923,3.5
100,1580,4.0
100,919,4.5
100,592,4.0
100,590,4.0
100,553,4.5
100,441,4.0
100,356,4.0
100,235,1.0
100,223,3.5
100,3,3.5
100,594,3.0
100,261,4.5
100,1777,4.5
100,648,4.0
100,2028,4.0
100,2005,4.5
100,4246,4.5
100,4014,3.0
100,3911,3.5
100,2683,3.5
100,1968,4.5
100,1923,3.5
100,1288,2.0
100,1225,3.5
100,1203,4.0
100,380,3.5
100,899,4.5
100,539,4.5
100,368,4.5
100,357,4.0
100,914,4.0
100,2716,3.5
100,2502,4.5
100,2406,4.0
100,2329,4.0
100,2291,4.0
100,920,4.0
101,2707,4.0
101,2490,2.0
101,3717,4.0
101,2541,3.0
101,2770,2.0
101,3623,1.0
101,2762,4.0
101,2723,2.0
101,3160,4.0
101,2694,3.0
101,3174,5.0
101,2396,4.0
101,3081,4.0
101,3751,4.0
101,785,3.0
101,2722,3.0
101,3005,2.0
101,3752,2.0
101,2908,4.0
101,3285,4.0
101,2712,5.0
101,3175,4.0
101,2706,4.0
101,2598,2.0
101,370,2.0
101,2683,3.0
101,2599,5.0
101,2600,4.0
101,223,4.0
101,1127,4.0
101,1210,4.0
101,2395,5.0
101,2502,3.0
101,2580,4.0
101,3298,4.0
101,2700,4.0
101,2716,4.0
101,2858,4.0
101,2959,5.0
101,2997,5.0
101,3578,4.0
101,3793,4.0
101,2692,4.0
101,1093,5.0
102,293,3.0
102,315,3.0
102,329,2.0
102,350,3.0
102,377,3.0
102,432,3.0
102,434,3.0
102,802,3.0
102,440,3.0
102,454,4.0
102,586,4.0
102,172,3.0
102,173,2.0
102,420,3.0
102,288,4.0
102,3,5.0
102,237,3.0
102,6,3.0
102,204,2.0
102,553,4.0
102,590,4.0
102,592,3.0
102,593,4.0
102,318,4.0
102,21,3.0
102,539,3.0
102,588,4.0
102,39,3.0
102,150,3.0
102,253,3.0
102,266,3.0
102,364,4.0
102,344,4.0
102,236,3.0
102,552,3.0
102,500,4.0
102,153,3.0
102,457,4.0
102,480,3.0
102,161,3.0
102,186,3.0
102,158,3.0
102,589,4.0
102,474,4.0
102,380,3.0
102,160,3.0
102,163,3.0
102,356,5.0
102,47,5.0
102,296,5.0
102,349,4.0
102,231,3.0
102,223,5.0
102,165,3.0
103,5,4.0
103,2,4.0
103,410,4.0
103,16,5.0
103,364,3.0
103,344,3.5
103,150,4.0
103,36,4.0
103,34,4.0
103,4896,2.5
103,4226,5.0
103,1968,4.0
103,4002,4.5
103,3481,4.5
103,3160,5.0
103,2791,3.5
103,2712,4.5
103,1466,4.5
103,1288,4.0
103,1179,4.5
103,1084,5.0
103,920,4.5
103,19,3.5
103,4027,5.0
103,60,4.0
103,374,3.5
103,158,3.5
103,33493,2.0
103,33794,4.5
103,45517,3.5
103,586,4.0
103,5956,5.0
103,1028,4.0
103,1247,4.5
103,6377,3.5
103,40819,4.5
103,56367,3.5
103,68954,3.5
103,69844,1.5
103,72998,3.0
103,73017,4.0
103,79091,4.0
103,88810,3.5
103,96079,4.0
103,109374,4.0
103,1358,4.0
103,2421,3.5
103,4011,4.0
103,8972,3.5
103,8970,4.0
103,8961,3.5
103,8636,3.0
103,277,4.0
103,317,4.0
103,337,4.0
103,524,3.5
103,616,3.5
103,837,3.5
103,750,3.5
103,924,4.0
103,1610,3.5
103,1682,4.5
103,104,4.0
103,4306,3.5
103,5218,3.5
103,5349,3.0
103,5378,3.0
103,5618,4.0
103,5816,2.5
103,5952,3.5
103,6534,3.0
103,7153,4.0
103,8360,3.0
103,8368,2.0
103,4993,4.0
103,6539,4.5
103,91529,4.5
103,595,3.0
103,1029,4.0
103,1032,4.5
103,1073,4.0
103,1089,4.5
103,1196,4.5
103,1197,3.5
103,1198,3.5
103,1206,5.0
103,1208,4.0
103,1210,3.5
103,1213,5.0
103,1222,5.0
103,1258,4.0
103,1278,5.0
103,1282,3.5
103,1025,4.0
103,923,4.0
103,661,4.0
103,608,4.0
103,1244,4.5
103,1,4.0
103,50,4.0
103,70,3.5
103,101,4.0
103,110,4.5
103,216,4.0
103,1291,4.0
103,260,4.0
103,356,4.0
103,367,3.5
103,480,4.0
103,527,3.5
103,590,4.0
103,593,5.0
103,596,4.5
103,296,5.0
103,1732,5.0
103,1954,5.0
103,2018,3.5
103,318,5.0
103,1704,4.5
103,6874,4.5
103,48516,4.5
103,58559,5.0
103,60756,4.0
103,68157,5.0
103,3671,4.0
103,79132,4.5
103,99114,4.5
103,109487,4.5
103,122882,4.0
103,1093,3.5
103,2080,3.5
103,3949,5.0
103,539,3.5
103,4148,3.5
103,912,5.0
103,3450,3.5
103,3034,4.5
103,2028,4.0
103,2054,3.5
103,2078,4.0
103,2096,4.0
103,2161,3.5
103,2174,4.0
103,2291,4.5
103,3176,4.0
103,2329,5.0
103,2571,4.0
103,2628,3.5
103,2716,3.5
103,2761,3.0
103,2797,4.0
103,2959,5.0
103,2997,5.0
103,2529,3.5
103,784,3.0
103,4886,3.5
103,2231,5.0
103,60040,3.5
103,69122,4.0
103,74789,3.0
103,77561,0.5
103,91542,4.0
103,148626,5.0
103,48,3.5
103,107,3.5
103,551,4.0
103,785,3.5
103,1367,3.5
103,1394,4.5
103,1566,4.5
103,1921,4.5
103,1994,4.0
103,2144,4.0
103,2294,4.0
103,59784,3.0
103,2335,4.0
103,59615,2.5
103,55247,5.0
103,4388,3.0
103,5444,4.0
103,8807,4.0
103,2384,4.0
103,3081,4.0
103,3751,4.0
103,4262,5.0
103,4816,3.5
103,5669,3.0
103,6373,3.5
103,8641,4.0
103,8950,4.5
103,30793,3.5
103,37729,4.0
103,37733,3.5
103,45722,4.0
103,53125,4.5
103,56757,4.0
103,6936,5.0
103,2396,5.0
103,2687,2.5
103,88744,3.5
103,117529,4.0
103,5673,4.5
103,6711,5.0
103,34437,4.0
103,55820,4.5
103,56782,4.5
103,61323,4.0
103,1884,4.5
103,35836,3.5
103,86882,4.5
103,969,4.0
103,1387,4.0
103,1271,4.0
103,5010,4.0
103,6957,4.0
103,41569,4.0
103,88125,2.0
103,2423,5.0
103,81834,2.0
103,41566,3.5
103,2710,3.5
103,2720,3.5
103,2804,5.0
103,3087,4.5
103,1035,4.0
103,2006,3.5
103,2087,5.0
103,3988,3.5
103,4016,3.5
103,4019,5.0
103,4232,2.5
103,4734,4.0
103,4848,5.0
103,5103,4.0
103,5388,4.0
103,4489,4.0
103,40815,4.0
103,72641,4.0
103,8376,5.0
103,1293,4.5
103,27706,3.5
103,3174,4.5
103,4973,5.0
103,7361,4.5
103,78499,3.0
103,1221,4.5
103,1228,5.0
103,1252,4.5
103,2194,5.0
103,6016,5.0
103,6870,4.5
103,31658,4.5
103,80463,4.0
103,81932,5.0
103,555,5.0
103,3681,5.0
103,1059,4.0
103,1230,4.0
103,1193,4.5
103,89492,4.0
103,858,4.5
103,7438,5.0
103,48780,4.5
103,50872,4.0
103,59315,1.5
103,1201,5.0
103,60069,4.0
103,89745,3.0
103,91500,3.5
103,112556,4.5
103,122886,2.5
103,134853,3.5
103,111,4.5
103,64614,5.0
103,1729,4.5
103,3535,4.5
103,2409,4.0
103,1961,5.0
103,953,4.0
103,1945,4.0
103,2501,4.5
103,54001,2.5
103,2124,4.0
103,5810,4.0
103,2953,5.0
103,2951,4.5
103,2918,5.0
103,46723,4.5
103,3552,4.5
103,2706,3.5
103,2410,4.0
103,2411,4.0
104,2671,5.0
104,594,4.0
104,515,3.0
104,380,3.5
104,364,4.0
104,4299,3.0
104,39,4.0
104,4896,4.5
104,4308,5.0
104,4246,4.0
104,4226,4.0
104,3911,3.0
104,3408,4.0
104,3175,4.0
104,2683,3.0
104,1947,4.0
104,1641,4.0
104,4641,2.5
104,597,4.0
104,10,3.0
104,2701,2.0
104,1246,4.0
104,838,4.0
104,837,3.0
104,3977,3.0
104,783,3.0
104,616,3.0
104,468,3.5
104,466,3.5
104,2,3.0
104,4018,3.5
104,4306,4.5
104,4700,4.0
104,4886,4.0
104,4963,3.5
104,1391,3.0
104,4993,3.0
104,5218,3.5
104,105,4.0
104,293,4.0
104,1288,4.0
104,2080,3.5
104,588,4.0
104,110,1.0
104,260,3.0
104,356,4.0
104,367,3.0
104,500,3.0
104,527,4.5
104,592,3.0
104,608,4.0
104,47,0.5
104,733,3.0
104,919,3.0
104,1136,4.5
104,1206,3.0
104,1220,4.0
104,1265,4.0
104,1270,2.0
104,1275,3.0
104,1408,3.0
104,780,4.0
104,595,5.0
104,5349,3.5
104,1580,3.0
104,539,4.0
104,357,5.0
104,342,4.0
104,2424,4.5
104,914,4.0
104,31,4.0
104,3671,3.5
104,3489,3.5
104,1517,2.0
104,3253,4.0
104,3033,4.0
104,2987,4.0
104,2692,4.0
104,2628,3.0
104,2502,3.0
104,2470,3.0
104,2078,4.0
104,1777,3.5
104,3034,4.0
104,5618,4.0
104,6377,4.0
104,5952,4.0
104,2724,4.0
104,2294,3.0
104,2355,4.0
104,2396,3.0
104,2423,2.5
104,2746,4.0
104,5299,4.0
104,1022,4.0
104,40815,4.5
104,4016,4.0
104,5816,4.5
104,743,2.5
104,79702,3.0
104,76251,4.0
104,74789,3.0
104,53125,3.0
104,46578,4.0
104,38038,5.0
104,1566,4.0
104,37729,3.5
104,41566,4.5
104,2144,3.0
104,1569,4.5
104,6593,4.0
104,4069,4.0
104,6218,4.0
104,6188,2.0
104,54259,4.0
104,27706,2.5
104,52722,3.0
104,53121,3.5
104,2795,3.0
104,54001,4.0
104,471,4.5
104,1253,3.0
104,6773,3.5
104,6711,3.0
104,81834,4.0
104,76093,4.0
104,56775,3.0
104,1513,3.0
104,33615,3.0
104,1380,4.5
104,30793,4.5
104,80549,4.0
104,73017,3.5
104,72998,3.0
104,68954,4.0
104,56367,4.0
104,8533,4.0
104,6942,4.5
104,4447,4.0
104,1247,4.0
104,1088,3.0
104,5481,2.0
104,2300,3.0
104,586,3.0
104,49286,4.0
104,8972,4.0
104,8961,4.0
104,8636,3.5
104,8368,4.0
104,8360,4.0
104,6539,3.0
104,5991,5.0
104,81845,4.0
104,33004,4.0
104,5013,3.5
104,1882,2.0
104,2572,5.0
104,2581,4.0
104,858,1.5
104,1653,3.0
104,2081,4.0
104,48780,4.5
104,50872,3.5
104,91500,4.0
104,745,5.0
104,1148,5.0
104,1223,4.0
104,1680,4.0
104,4973,5.0
104,7361,2.5
104,3751,4.0
104,2485,3.0
104,81847,4.0
105,4388,4.0
105,55269,3.0
105,4069,2.5
105,4015,3.5
105,4023,3.0
105,54259,3.0
105,45720,3.5
105,8873,4.0
105,7022,4.5
105,89492,3.5
105,60072,3.0
105,27706,3.0
105,6541,3.0
105,1293,4.0
105,94959,4.0
105,1172,4.0
105,926,4.0
105,4823,3.5
105,53000,4.0
105,72998,4.0
105,1244,5.0
105,30812,4.0
105,32587,4.5
105,33493,4.0
105,33794,4.0
105,34048,3.5
105,34319,3.5
105,45499,4.0
105,45517,4.0
105,49272,4.0
105,8984,4.0
105,922,4.0
105,5507,3.5
105,5872,4.0
105,5956,4.0
105,1247,4.0
105,6377,3.5
105,6942,4.0
105,7458,3.5
105,8529,4.0
105,8533,3.5
105,5481,4.0
105,30749,4.0
105,8970,4.0
105,8957,4.0
105,5378,4.0
105,5445,3.5
105,5459,4.0
105,5464,3.5
105,5618,4.0
105,5816,3.5
105,5952,4.0
105,5989,4.5
105,6333,4.0
105,8961,3.5
105,6365,4.5
105,6863,3.5
105,6934,4.5
105,7143,3.5
105,7153,4.5
105,7445,4.0
105,8360,4.0
105,8368,4.0
105,8636,3.5
105,8665,3.5
105,6539,4.0
105,5349,3.5
105,31685,4.0
105,47099,4.5
105,4720,4.5
105,5971,4.0
105,6502,4.0
105,7254,4.0
105,7438,4.0
105,8644,3.5
105,48780,5.0
105,50872,4.0
105,56174,4.0
105,4022,5.0
105,59315,3.5
105,64614,4.0
105,68237,3.5
105,69757,5.0
105,70286,4.0
105,84152,4.5
105,84954,3.5
105,85414,3.5
105,89745,3.5
105,91500,4.0
105,60069,5.0
105,40629,3.5
105,3535,3.5
105,4011,5.0
105,51662,4.5
105,56367,3.5
105,63113,4.0
105,63992,3.0
105,64969,3.5
105,68954,3.5
105,69844,4.0
105,72011,3.5
105,73017,5.0
105,858,5.0
105,79091,4.0
105,81847,4.0
105,88810,3.5
105,92259,5.0
105,106696,3.5
105,109374,4.5
105,119145,4.0
105,3409,4.0
105,3717,3.5
105,3753,3.5
105,81845,4.0
105,96610,4.0
105,5218,4.5
105,4993,4.0
105,2329,4.0
105,2502,3.0
105,2542,5.0
105,2571,4.0
105,2700,4.0
105,2858,5.0
105,2959,5.0
105,3052,4.0
105,3147,5.0
105,2028,5.0
105,3578,4.0
105,3793,3.5
105,318,5.0
105,1704,4.0
105,6874,4.0
105,48516,5.0
105,58559,3.5
105,68157,4.0
105,71535,4.0
105,74458,5.0
105,3617,3.5
105,79132,5.0
105,1617,4.5
105,1258,4.0
105,923,4.0
105,608,4.0
105,593,4.5
105,527,3.5
105,356,3.5
105,296,5.0
105,260,4.0
105,110,3.5
105,50,5.0
105,1265,4.0
105,47,5.0
105,54995,4.0
105,1089,5.0
105,1198,4.0
105,1206,5.0
105,1208,5.0
105,1213,5.0
105,1214,4.0
105,1219,4.5
105,1222,4.0
105,6,4.0
105,4995,4.0
105,91529,4.0
105,99114,4.0
105,3996,4.0
105,4027,0.5
105,4226,3.5
105,4308,3.5
105,4896,3.5
105,589,4.0
105,16,4.5
105,293,5.0
105,750,4.0
105,3967,4.0
105,924,4.0
105,3916,4.0
105,3977,3.5
105,4018,3.5
105,4223,4.0
105,4306,4.0
105,4310,4.0
105,4874,5.0
105,4886,3.5
105,4963,4.0
105,3623,4.0
105,91658,4.0
105,2762,4.5
105,2324,3.5
105,106782,4.0
105,109487,4.0
105,112552,4.0
105,122882,4.0
105,914,4.0
105,1263,4.0
105,1272,3.5
105,3949,4.5
105,32,3.5
105,2712,4.5
105,215,4.0
105,912,4.0
105,1199,4.0
105,1203,4.5
105,1225,5.0
105,1259,4.0
105,1266,4.0
105,1466,4.5
105,2019,4.5
105,2076,4.0
105,904,4.5
105,104841,4.0
105,3948,3.5
105,112556,4.0
105,3968,3.0
105,4890,3.5
105,6708,4.0
105,7173,3.5
105,54001,4.0
105,97921,4.0
105,3969,4.5
105,909,4.0
105,5810,3.5
105,97304,4.0
105,1235,3.5
105,3285,4.0
105,4776,4.0
105,5171,3.0
105,5313,3.0
105,5219,3.5
105,6503,3.5
105,111759,3.5
105,30825,3.5
105,4734,4.0
105,4369,4.0
105,88129,3.5
105,91542,4.0
105,98809,4.0
105,106487,3.5
105,307,4.5
105,116797,4.0
105,903,4.0
105,915,4.0
105,1407,4.0
105,3301,3.5
105,3752,3.5
105,3988,4.0
105,4025,3.0
105,4270,4.0
105,4299,3.0
105,4344,3.0
105,4367,3.5
105,4718,3.5
105,40815,3.0
105,41566,3.5
105,45447,4.0
105,1233,4.0
105,1274,3.5
105,31696,3.5
105,35836,3.0
105,47610,3.5
105,86882,3.0
105,4343,4.0
105,5010,4.0
105,6281,4.0
105,6537,3.5
105,7090,4.0
105,8874,3.5
105,48385,4.5
105,49530,3.5
105,51255,3.5
105,53953,4.0
105,54997,3.5
105,66097,3.0
105,61323,3.0
105,56782,4.5
105,55820,3.5
105,53121,4.0
105,53322,4.0
105,59369,3.5
105,63082,4.0
105,72641,4.0
105,76093,5.0
105,81591,4.5
105,88125,4.0
105,79702,4.0
105,106920,5.0
105,115617,3.5
105,5617,4.0
105,6711,3.5
105,8464,4.0
105,30707,4.0
105,39183,3.5
105,52281,5.0
105,53519,5.0
105,108932,3.5
105,77561,3.5
105,112183,4.0
105,112852,4.0
105,37729,4.0
105,38061,3.0
105,44022,4.0
105,44191,4.0
105,44555,3.5
105,44665,5.0
105,31658,4.0
105,45722,4.0
105,51540,4.0
105,53125,4.5
105,54272,4.0
105,55247,5.0
105,55765,3.5
105,56757,4.0
105,46578,3.0
105,57669,3.5
105,122904,4.0
105,152081,4.5
105,48394,3.5
105,27773,5.0
105,1234,4.0
105,7361,5.0
105,7099,4.0
105,6350,4.0
105,134853,4.0
105,4973,4.0
105,1230,4.0
105,1207,4.0
105,1201,4.0
105,1193,4.5
105,541,4.0
105,111,4.5
105,4878,5.0
105,78499,4.0
105,59784,3.5
105,64957,4.0
105,5903,4.0
105,5679,4.0
105,5418,3.5
105,4262,4.5
105,3785,4.0
105,3751,3.5
105,5995,4.0
105,3462,4.5
105,3081,4.0
105,778,5.0
105,431,4.0
105,81932,4.0
105,80463,4.0
105,64839,4.0
105,3275,4.5
105,60684,3.5
105,6373,4.0
105,8361,3.0
105,67255,4.0
105,69122,4.5
105,74789,4.0
105,76251,3.0
105,3681,3.5
105,36529,4.0
105,7147,3.0
105,6016,5.0
105,34150,3.0
105,33615,4.0
105,30793,4.0
105,8950,3.5
105,8917,1.5
105,8641,3.0
105,6870,4.0
105,1221,4.5
106,72998,5.0
106,2571,5.0
106,73017,5.0
106,97938,4.5
106,106489,5.0
106,59315,3.5
106,85414,3.0
106,112852,3.5
106,45722,5.0
106,53125,5.0
106,59784,5.0
106,86332,4.0
106,86880,4.0
106,40815,5.0
106,41566,3.5
106,81834,5.0
106,88125,5.0
106,31696,2.5
106,47099,5.0
106,8368,5.0
106,7153,5.0
106,6539,5.0
106,5952,5.0
106,5349,3.5
106,5218,3.5
106,4993,5.0
106,4896,5.0
106,318,5.0
106,2617,4.5
106,69844,5.0
107,231,3.0
107,110,5.0
107,296,3.0
107,11,5.0
107,349,4.0
107,111,4.0
107,434,3.0
107,432,4.0
107,329,3.0
107,317,4.0
107,292,4.0
107,208,3.0
107,185,4.0
107,165,3.0
107,161,4.0
107,160,4.0
107,141,5.0
107,105,4.0
107,104,3.0
107,62,5.0
107,5,4.0
107,2,5.0
107,410,3.0
107,380,4.0
107,344,3.0
107,266,4.0
107,253,4.0
107,153,3.0
107,318,5.0
107,590,5.0
107,316,3.0
107,1,4.0
107,150,5.0
108,5218,4.0
108,3072,3.0
108,3751,3.0
108,4973,5.0
108,4878,5.0
108,541,5.0
108,1721,4.0
108,5989,5.0
108,5952,3.0
108,5502,2.0
108,5945,5.0
108,5445,5.0
108,5349,5.0
108,4995,5.0
108,4993,3.0
108,1917,2.0
108,838,5.0
108,508,4.0
108,497,3.0
108,25,4.0
108,4308,5.0
108,5378,3.0
108,1204,5.0
108,5673,5.0
108,1079,5.0
108,4246,5.0
108,4027,5.0
108,1968,4.0
108,4975,4.0
108,509,5.0
108,2947,3.0
108,151,2.0
108,2395,5.0
108,2571,5.0
108,1097,5.0
108,480,4.0
108,926,3.0
108,4823,3.0
108,1270,5.0
109,150,3.0
109,45,3.0
109,32,4.0
109,153,3.0
109,21,3.0
109,39,3.0
109,348,3.0
109,34,3.0
109,52,3.0
109,588,3.0
109,357,4.0
109,31,3.0
109,36,5.0
109,318,5.0
109,454,3.0
109,780,3.0
109,587,3.0
109,524,3.0
109,485,2.0
109,163,3.0
109,216,2.0
109,223,3.0
109,231,3.0
109,235,3.0
109,296,5.0
109,349,3.0
109,356,5.0
109,367,3.0
109,457,4.0
109,480,3.0
109,500,3.0
109,527,3.0
109,543,3.0
109,553,5.0
109,590,3.0
109,253,3.0
109,592,4.0
109,593,4.0
109,733,3.0
109,1032,3.0
109,266,3.0
109,135,3.0
109,344,2.0
109,805,4.0
109,1027,3.0
109,198,3.0
109,440,3.0
109,151,4.0
109,110,5.0
109,50,4.0
109,47,3.0
109,6,3.0
109,230,3.0
109,252,3.0
109,256,3.0
109,273,3.0
109,288,5.0
109,315,2.0
109,329,2.0
109,353,3.0
109,355,3.0
109,370,3.0
109,371,3.0
109,377,3.0
109,383,3.0
109,432,3.0
109,246,3.0
109,272,3.0
109,1021,3.0
109,788,3.0
109,364,3.0
109,380,3.0
109,410,3.0
109,474,3.0
109,589,3.0
109,597,3.0
109,11,4.0
109,16,4.0
109,25,5.0
109,62,5.0
109,104,2.0
109,300,3.0
109,802,4.0
109,165,3.0
109,168,3.0
109,586,3.0
109,442,3.0
109,555,4.0
109,778,4.0
109,1020,3.0
109,173,2.0
109,551,3.0
109,610,3.0
109,743,3.0
109,161,3.0
109,852,3.0
110,296,4.5
110,2788,4.5
110,111,4.0
110,541,4.0
110,1193,4.0
110,4973,5.0
110,27773,4.0
110,6016,4.5
110,778,3.5
110,3462,3.5
110,46578,3.5
110,2428,1.5
110,7173,3.0
110,227,1.0
110,909,4.0
110,2384,3.0
110,110,3.5
110,4011,3.5
110,1882,1.5
110,1276,5.0
110,374,1.0
110,527,4.0
110,608,4.5
110,1089,4.0
110,5459,2.5
110,1208,4.0
110,1222,4.0
110,2028,3.5
110,2571,4.0
110,1198,3.5
110,2858,4.5
110,2959,4.5
110,3949,4.0
110,910,4.5
110,47,4.5
110,2692,4.0
110,2762,3.0
111,5810,4.0
111,5283,4.5
111,2124,4.0
111,3186,4.0
111,1513,3.0
111,54001,4.0
111,4890,3.0
111,585,2.5
111,54995,3.0
111,5449,3.0
111,87869,4.0
111,27706,3.0
111,52281,3.0
111,8376,3.0
111,6188,4.5
111,6936,4.0
111,6754,3.0
111,7325,3.0
111,2125,3.5
111,4015,3.5
111,4069,2.5
111,4388,0.5
111,8807,4.5
111,45720,4.0
111,86833,4.5
111,203,3.5
111,60072,4.0
111,53953,0.5
111,51935,3.0
111,48385,2.5
111,4016,2.5
111,4025,3.5
111,4270,3.5
111,4299,3.5
111,4367,3.5
111,4718,2.0
111,4734,3.0
111,5110,4.5
111,5630,0.5
111,6503,3.5
111,30825,0.5
111,34162,4.5
111,40815,4.0
111,3988,3.5
111,45447,4.0
111,46972,3.5
111,52973,3.5
111,53121,2.0
111,53322,3.5
111,56775,3.5
111,58998,5.0
111,81591,3.5
111,81834,4.0
111,88125,4.0
111,93510,5.0
111,97913,3.5
111,104211,4.5
111,115617,3.0
111,45672,3.0
111,3948,1.0
111,3825,3.0
111,3752,3.0
111,6957,0.5
111,61132,3.5
111,61024,5.0
111,47610,3.5
111,35836,3.5
111,31696,3.0
111,61323,2.5
111,54503,4.5
111,102903,5.0
111,122900,3.0
111,122918,4.0
111,148626,5.0
111,48,3.5
111,551,4.0
111,1367,2.5
111,1407,0.5
111,1485,3.5
111,1562,3.0
111,1566,3.5
111,1569,3.5
111,1911,3.5
111,2167,3.5
111,2294,2.5
111,2335,3.5
111,2355,4.0
111,2428,2.5
111,2539,3.0
111,3254,3.5
111,3301,4.0
111,53519,3.0
111,1884,3.0
111,54286,3.0
111,91542,4.0
111,410,4.0
111,364,3.5
111,39,4.0
111,34,2.5
111,4896,4.0
111,4308,2.5
111,4246,4.0
111,4239,3.0
111,4226,3.5
111,597,4.0
111,3897,4.0
111,3255,4.0
111,3175,3.5
111,2683,3.0
111,2145,3.0
111,1907,3.5
111,595,3.0
111,588,4.5
111,3949,3.0
111,3210,2.0
111,3408,3.5
111,5,3.5
111,16,4.5
111,24,2.5
111,5989,4.0
111,5816,4.0
111,5445,2.0
111,5218,3.5
111,4995,4.0
111,4963,4.5
111,4886,3.0
111,4700,3.0
111,4306,3.0
111,4018,3.5
111,3977,3.5
111,2717,2.5
111,2701,4.0
111,1682,4.0
111,837,4.0
111,719,4.0
111,327,2.5
111,180,2.5
111,145,4.0
111,104,3.5
111,65,3.5
111,122882,4.0
111,5991,2.5
111,106782,5.0
111,91658,3.5
111,2329,3.5
111,2174,4.5
111,2078,3.5
111,2005,2.0
111,1805,3.0
111,1777,3.5
111,1676,2.0
111,1644,0.5
111,1580,3.0
111,2571,0.5
111,1517,4.0
111,1206,1.5
111,1197,3.5
111,1060,1.0
111,1032,3.5
111,673,2.5
111,593,0.5
111,500,4.0
111,480,2.5
111,356,5.0
111,1282,4.0
111,2617,3.5
111,2700,3.0
111,2858,4.0
111,91529,3.5
111,80489,3.0
111,79132,4.5
111,74458,3.5
111,71535,3.5
111,68157,4.5
111,60756,5.0
111,58559,4.0
111,48516,4.5
111,46970,5.0
111,6874,3.5
111,1704,4.0
111,318,4.5
111,3617,3.0
111,3489,3.5
111,3273,0.5
111,3253,5.0
111,3247,3.5
111,2987,3.5
111,2959,5.0
111,2916,3.0
111,99114,4.0
111,6365,1.0
111,6539,3.0
111,6863,3.0
111,3785,2.5
111,3275,5.0
111,2918,3.5
111,1544,2.0
111,1020,4.0
111,80463,3.5
111,64839,4.0
111,1036,2.0
111,48394,3.0
111,4262,2.0
111,7361,3.5
111,3174,4.0
111,152081,2.5
111,134853,2.5
111,122904,5.0
111,115149,4.5
111,112852,4.5
111,112556,4.0
111,84152,3.0
111,60069,3.5
111,4878,4.0
111,4816,3.0
111,5418,0.5
111,6287,3.5
111,86880,3.0
